run_id,round,query_source,action,query,question,gold_answer,supporting_ids,retrieved_ids,support_in_current_retrieved,support_seen_before,new_support_in_current_retrieved,cumulative_support_after_step,raw_rank_first_support,original_question_rank_first_support,support_in_raw_top50,support_in_original_question_top50,categories
4hop1__580153_49925_13759_736921,2,memory,abstain,Where was Pope Paul VI located at the time of his death?,Where is the district that the person who wanted to reform and address the religion that practices candidacy preach a sermon on Marian devotion before his death located?,Saxony-Anhalt,"[""4hop1__580153_49925_13759_736921::p14"", ""4hop1__580153_49925_13759_736921::p15"", ""4hop1__580153_49925_13759_736921::p17"", ""4hop1__580153_49925_13759_736921::p2""]","[""4hop1__391525_49925_13759_736921::p12"", ""4hop1__264443_49925_13759_736921::p2"", ""4hop1__166471_49925_13759_736921::p17"", ""4hop1__580153_49925_13759_736921::p4"", ""3hop2__851134_613770_7713::p19""]",[],[],[],[],,12,[],"[""4hop1__580153_49925_13759_736921::p17""]","[""dense_recall_miss_top50"", ""decomposed_queries_miss_support""]"
4hop1__58323_375563_161848_83118,3,memory,answer,"What is the country near Germany where Markus Zusak, the author of The Book Thief, is from and what are its daylight saving time rules?",When does daylight savings end in the country near the country where the author of The Book Thief is from?,the first Sunday in April,"[""4hop1__58323_375563_161848_83118::p11"", ""4hop1__58323_375563_161848_83118::p3"", ""4hop1__58323_375563_161848_83118::p6"", ""4hop1__58323_375563_161848_83118::p8""]","[""4hop1__58323_375563_161848_83118::p11"", ""4hop1__58323_375563_161848_83118::p7"", ""4hop1__58323_375563_161848_83118::p4"", ""4hop1__58323_375563_161848_83118::p14"", ""4hop1__58323_375563_161848_83118::p16""]","[""4hop1__58323_375563_161848_83118::p11""]","[""4hop1__58323_375563_161848_83118::p11""]",[],"[""4hop1__58323_375563_161848_83118::p11""]",1,14,"[""4hop1__58323_375563_161848_83118::p11"", ""4hop1__58323_375563_161848_83118::p3""]","[""4hop1__58323_375563_161848_83118::p11"", ""4hop1__58323_375563_161848_83118::p8""]","[""support_retrieved_but_no_evidence_gain"", ""support_already_seen_before_followup""]"
4hop1__636860_49925_13759_736921,2,memory,abstain,Who was the German priest who wanted Abraham Shimonaya's religious denomination to reform and where did he preach a sermon on Marian devotion before his death?,"The German priest, who wanted Abraham Shimonaya's religious denomination to reform, preached a sermon on Marian devotion soon before his death in which German state?",Saxony-Anhalt,"[""4hop1__636860_49925_13759_736921::p15"", ""4hop1__636860_49925_13759_736921::p16"", ""4hop1__636860_49925_13759_736921::p18"", ""4hop1__636860_49925_13759_736921::p4""]","[""4hop1__636860_49925_13759_736921::p18"", ""3hop1__64957_87694_124169::p4"", ""4hop1__570103_49925_13759_736921::p3"", ""2hop__857493_17335::p8"", ""4hop1__391525_49925_13759_736921::p3""]","[""4hop1__636860_49925_13759_736921::p18""]","[""4hop1__636860_49925_13759_736921::p18""]",[],"[""4hop1__636860_49925_13759_736921::p18""]",1,1,"[""4hop1__636860_49925_13759_736921::p15"", ""4hop1__636860_49925_13759_736921::p18""]","[""4hop1__636860_49925_13759_736921::p18""]","[""support_retrieved_but_no_evidence_gain"", ""support_already_seen_before_followup"", ""verifier_failed_despite_support_context""]"
4hop1__711307_49925_13759_736921,2,memory,abstain,"Who was the German priest who wanted to reform Jean Hengen's religious denomination, and where did he preach a Marian devotion sermon a month before his death?","The German priest, who wanted Jean Hengen's religious denomination to reform, preached a sermon on Marian devotion a month before his death in what German state?",Saxony-Anhalt,"[""4hop1__711307_49925_13759_736921::p11"", ""4hop1__711307_49925_13759_736921::p18"", ""4hop1__711307_49925_13759_736921::p5"", ""4hop1__711307_49925_13759_736921::p8""]","[""4hop1__711307_49925_13759_736921::p18"", ""4hop1__391525_49925_13759_736921::p12"", ""4hop1__264443_49925_13759_736921::p2"", ""2hop__167577_31122::p12"", ""3hop1__64957_87694_124169::p4""]","[""4hop1__711307_49925_13759_736921::p18""]","[""4hop1__711307_49925_13759_736921::p18""]",[],"[""4hop1__711307_49925_13759_736921::p18""]",1,1,"[""4hop1__711307_49925_13759_736921::p18"", ""4hop1__711307_49925_13759_736921::p5""]","[""4hop1__711307_49925_13759_736921::p18""]","[""support_retrieved_but_no_evidence_gain"", ""support_already_seen_before_followup"", ""verifier_failed_despite_support_context""]"
4hop1__720201_153080_159767_81096,3,memory,abstain,Who is the performer of the album 'Something Like a Bird'?,Who won the 1993 Indy Car Race in the largest city of the state containing the city where the performer of the album Something Like a Bird is from?,Mario Andretti,"[""4hop1__720201_153080_159767_81096::p16"", ""4hop1__720201_153080_159767_81096::p18"", ""4hop1__720201_153080_159767_81096::p19"", ""4hop1__720201_153080_159767_81096::p4""]","[""4hop1__720201_153080_159767_81096::p19"", ""2hop__471509_136043::p11"", ""3hop1__511157_709625_84283::p3"", ""4hop1__726391_153080_33952_34109::p12"", ""4hop1__720201_153080_159767_81096::p7""]","[""4hop1__720201_153080_159767_81096::p19""]","[""4hop1__720201_153080_159767_81096::p19""]",[],"[""4hop1__720201_153080_159767_81096::p19""]",1,21,"[""4hop1__720201_153080_159767_81096::p19""]","[""4hop1__720201_153080_159767_81096::p19"", ""4hop1__720201_153080_159767_81096::p4""]","[""support_retrieved_but_no_evidence_gain"", ""support_already_seen_before_followup"", ""verifier_failed_despite_support_context""]"
4hop1__72247_497223_15840_36002,3,memory,abstain,What are the advantages of the Sega Genesis over the NFL (video game)?,"What are the Genesis's advantages over the game platform with a 3 letter name abbreviation, featuring a game named after the league that chooses where the Super Bowl is held?",built on 16-bit architectures and offered improved graphics and sound,"[""4hop1__72247_497223_15840_36002::p0"", ""4hop1__72247_497223_15840_36002::p16"", ""4hop1__72247_497223_15840_36002::p18"", ""4hop1__72247_497223_15840_36002::p2""]","[""4hop1__72247_497223_15840_36002::p18"", ""4hop1__72247_497223_15840_36002::p1"", ""4hop1__72247_497223_15840_36002::p10"", ""4hop1__72247_497223_15840_36002::p11"", ""4hop1__72247_497223_15840_36002::p9""]","[""4hop1__72247_497223_15840_36002::p18""]","[""4hop1__72247_497223_15840_36002::p18""]",[],"[""4hop1__72247_497223_15840_36002::p18""]",1,4,"[""4hop1__72247_497223_15840_36002::p18"", ""4hop1__72247_497223_15840_36002::p2""]","[""4hop1__72247_497223_15840_36002::p0"", ""4hop1__72247_497223_15840_36002::p18"", ""4hop1__72247_497223_15840_36002::p2""]","[""support_retrieved_but_no_evidence_gain"", ""support_already_seen_before_followup"", ""verifier_failed_despite_support_context""]"
4hop1__726152_153080_33897_81096,3,memory,abstain,What is Charles Mingus's birthplace or origin?,Who won the Indy Car Race in the largest populated city of the state where the performer of Tijuana Moods is from?,Mario Andretti,"[""4hop1__726152_153080_33897_81096::p10"", ""4hop1__726152_153080_33897_81096::p14"", ""4hop1__726152_153080_33897_81096::p5"", ""4hop1__726152_153080_33897_81096::p9""]","[""4hop1__726152_153080_159767_81096::p13"", ""4hop1__720201_153080_159767_81096::p18"", ""4hop1__236903_153080_33897_81096::p11"", ""4hop3__668721_132409_371500_35031::p2"", ""4hop1__726152_153080_33897_81096::p13""]",[],"[""4hop1__726152_153080_33897_81096::p9""]",[],"[""4hop1__726152_153080_33897_81096::p9""]",6,46,"[""4hop1__726152_153080_33897_81096::p5"", ""4hop1__726152_153080_33897_81096::p9""]","[""4hop1__726152_153080_33897_81096::p14""]","[""support_already_seen_before_followup"", ""verifier_failed_despite_support_context"", ""top_k_too_small"", ""query_drops_question_constraints""]"
4hop1__749065_698949_157828_162309,3,memory,answer,What country is associated with the co-official language used in the show named for the place Slavko Surdonja died (Belgrade)?,When did the country whose co-official language was used in the show named for the place Slavko Surdonja died first attend the Olympics games as an independent team?,2016,"[""4hop1__749065_698949_157828_162309::p0"", ""4hop1__749065_698949_157828_162309::p14"", ""4hop1__749065_698949_157828_162309::p18"", ""4hop1__749065_698949_157828_162309::p4""]","[""4hop1__749065_698949_157828_162309::p4"", ""4hop1__145494_698949_157828_162309::p9"", ""4hop1__749065_698949_157828_162309::p14"", ""4hop1__749065_698949_157828_162309::p18"", ""4hop1__145494_698949_157828_162309::p15""]","[""4hop1__749065_698949_157828_162309::p14"", ""4hop1__749065_698949_157828_162309::p18"", ""4hop1__749065_698949_157828_162309::p4""]","[""4hop1__749065_698949_157828_162309::p14"", ""4hop1__749065_698949_157828_162309::p18"", ""4hop1__749065_698949_157828_162309::p4""]",[],"[""4hop1__749065_698949_157828_162309::p14"", ""4hop1__749065_698949_157828_162309::p18"", ""4hop1__749065_698949_157828_162309::p4""]",1,1,"[""4hop1__749065_698949_157828_162309::p0"", ""4hop1__749065_698949_157828_162309::p14"", ""4hop1__749065_698949_157828_162309::p18"", ""4hop1__749065_698949_157828_162309::p4""]","[""4hop1__749065_698949_157828_162309::p14"", ""4hop1__749065_698949_157828_162309::p18"", ""4hop1__749065_698949_157828_162309::p4""]","[""support_retrieved_but_no_evidence_gain"", ""support_already_seen_before_followup""]"
4hop1__767417_624859_355213_203322,2,memory,answer,"What county shares a border with Mecklenburg County, North Carolina?",What county shares a border with the county where the performer of Change of Heart was born?,Cabarrus County,"[""4hop1__767417_624859_355213_203322::p11"", ""4hop1__767417_624859_355213_203322::p14"", ""4hop1__767417_624859_355213_203322::p18"", ""4hop1__767417_624859_355213_203322::p19""]","[""3hop1__159803_89752_75165::p2"", ""2hop__645448_77615::p5"", ""3hop1__68802_89752_49923::p17"", ""2hop__40270_11402::p11"", ""4hop1__131611_32392_823060_610794::p15""]",[],[],[],[],4,21,"[""4hop1__767417_624859_355213_203322::p18"", ""4hop1__767417_624859_355213_203322::p19""]","[""4hop1__767417_624859_355213_203322::p11""]","[""per_subquery_or_total_top_k_too_small""]"
4hop1__777217_32392_823060_610794,2,memory,answer,"What county is the city that shares a border with Columbia, the capital of South Carolina?",What county is the city that shares a border with the state capital of the state where Andrew Deveaux was born located in?,Richland County,"[""4hop1__777217_32392_823060_610794::p1"", ""4hop1__777217_32392_823060_610794::p12"", ""4hop1__777217_32392_823060_610794::p18"", ""4hop1__777217_32392_823060_610794::p5""]","[""4hop3__387712_132409_223216_35031::p10"", ""3hop1__159803_89752_75165::p8"", ""3hop1__129499_33897_81096::p4"", ""4hop1__777217_32392_823060_610794::p12"", ""4hop1__726391_153080_33952_34109::p12""]","[""4hop1__777217_32392_823060_610794::p12""]","[""4hop1__777217_32392_823060_610794::p12""]",[],"[""4hop1__777217_32392_823060_610794::p12""]",12,1,"[""4hop1__777217_32392_823060_610794::p1"", ""4hop1__777217_32392_823060_610794::p5""]","[""4hop1__777217_32392_823060_610794::p12""]","[""support_retrieved_but_no_evidence_gain"", ""support_already_seen_before_followup"", ""top_k_too_small"", ""per_subquery_or_total_top_k_too_small""]"
4hop1__813171_153080_159767_81096,3,memory,abstain,Who won the Suntrust Indy Challenge at Richmond International Raceway?,Who won the Indy car race in the largest city and capitol of the state where the Changes Two performer is from?,Mario Andretti,"[""4hop1__813171_153080_159767_81096::p13"", ""4hop1__813171_153080_159767_81096::p2"", ""4hop1__813171_153080_159767_81096::p6"", ""4hop1__813171_153080_159767_81096::p9""]","[""4hop1__726152_153080_33897_81096::p13"", ""4hop1__720201_153080_159767_81096::p7"", ""4hop1__236903_153080_33897_81096::p0"", ""4hop1__13170_32392_823060_610794::p2"", ""4hop1__131611_32392_823060_610794::p9""]",[],"[""4hop1__813171_153080_159767_81096::p13"", ""4hop1__813171_153080_159767_81096::p2""]",[],"[""4hop1__813171_153080_159767_81096::p13"", ""4hop1__813171_153080_159767_81096::p2""]",13,42,"[""4hop1__813171_153080_159767_81096::p6""]","[""4hop1__813171_153080_159767_81096::p6""]","[""support_already_seen_before_followup"", ""verifier_failed_despite_support_context"", ""top_k_too_small"", ""per_subquery_or_total_top_k_too_small""]"
4hop1__813171_153080_33897_81096,3,memory,abstain,Who is Charles Mingus from?,Who won the indy car race in the largest populated city in the state that the performer of Changes Two is from?,Mario Andretti,"[""4hop1__813171_153080_33897_81096::p13"", ""4hop1__813171_153080_33897_81096::p16"", ""4hop1__813171_153080_33897_81096::p3"", ""4hop1__813171_153080_33897_81096::p4""]","[""4hop1__726152_153080_159767_81096::p13"", ""4hop1__720201_153080_159767_81096::p18"", ""4hop1__236903_153080_33897_81096::p11"", ""4hop1__726391_153080_33952_34109::p12"", ""3hop1__159803_89752_75165::p13""]",[],"[""4hop1__813171_153080_33897_81096::p3""]",[],"[""4hop1__813171_153080_33897_81096::p3""]",3,39,"[""4hop1__813171_153080_33897_81096::p3"", ""4hop1__813171_153080_33897_81096::p4""]","[""4hop1__813171_153080_33897_81096::p13""]","[""support_already_seen_before_followup"", ""verifier_failed_despite_support_context"", ""per_subquery_or_total_top_k_too_small"", ""query_drops_question_constraints""]"
4hop1__814776_378185_282674_759393,3,memory,answer,"What is the name of the county that contains Appleton, Wisconsin?","What city is the capital of the county, that shares a border with the other county, that contains the city where Western Islands is headquartered?",Green Bay,"[""4hop1__814776_378185_282674_759393::p0"", ""4hop1__814776_378185_282674_759393::p19"", ""4hop1__814776_378185_282674_759393::p3"", ""4hop1__814776_378185_282674_759393::p5""]","[""4hop1__814776_378185_282674_759393::p0"", ""4hop1__161605_32392_823060_610794::p0"", ""4hop1__814776_378185_282674_759393::p19"", ""4hop1__833841_378185_282674_759393::p15"", ""4hop1__777217_32392_823060_610794::p17""]","[""4hop1__814776_378185_282674_759393::p0"", ""4hop1__814776_378185_282674_759393::p19""]","[""4hop1__814776_378185_282674_759393::p0"", ""4hop1__814776_378185_282674_759393::p19""]",[],"[""4hop1__814776_378185_282674_759393::p0"", ""4hop1__814776_378185_282674_759393::p19""]",1,1,"[""4hop1__814776_378185_282674_759393::p0"", ""4hop1__814776_378185_282674_759393::p19"", ""4hop1__814776_378185_282674_759393::p3"", ""4hop1__814776_378185_282674_759393::p5""]","[""4hop1__814776_378185_282674_759393::p0""]","[""support_retrieved_but_no_evidence_gain"", ""support_already_seen_before_followup""]"
4hop1__83058_53706_795904_580996,2,memory,abstain,Which U.S. states with a Mediterranean climate share a border with the Yukon?,"What area shares a border, with the city that was the work location of an individual, who went to the U.S. state with a Mediterranean climate, during the Gold Rush?",Rio Linda,"[""4hop1__83058_53706_795904_580996::p10"", ""4hop1__83058_53706_795904_580996::p12"", ""4hop1__83058_53706_795904_580996::p13"", ""4hop1__83058_53706_795904_580996::p16""]","[""4hop1__463635_624859_355213_203322::p14"", ""4hop1__429751_32392_823060_610794::p4"", ""4hop1__13170_32392_823060_610794::p10"", ""4hop1__83058_53706_795904_580996::p5"", ""4hop1__83058_53706_795904_580996::p10""]","[""4hop1__83058_53706_795904_580996::p10""]","[""4hop1__83058_53706_795904_580996::p10""]",[],"[""4hop1__83058_53706_795904_580996::p10""]",11,3,"[""4hop1__83058_53706_795904_580996::p13""]","[""4hop1__83058_53706_795904_580996::p10"", ""4hop1__83058_53706_795904_580996::p13""]","[""support_retrieved_but_no_evidence_gain"", ""support_already_seen_before_followup"", ""verifier_failed_despite_support_context"", ""top_k_too_small"", ""per_subquery_or_total_top_k_too_small""]"
4hop1__833841_378185_282674_759393,3,memory,abstain,What county in Wisconsin shares a border with Outagamie County?,What is the seat of the county sharing a border with the county in which Amy McKenzie was born?,Green Bay,"[""4hop1__833841_378185_282674_759393::p11"", ""4hop1__833841_378185_282674_759393::p2"", ""4hop1__833841_378185_282674_759393::p3"", ""4hop1__833841_378185_282674_759393::p9""]","[""2hop__6827_49664::p19"", ""4hop1__833841_378185_282674_759393::p11"", ""4hop1__814776_378185_282674_759393::p19"", ""4hop1__833841_378185_282674_759393::p3"", ""4hop1__726391_153080_33952_34109::p12""]","[""4hop1__833841_378185_282674_759393::p11"", ""4hop1__833841_378185_282674_759393::p3""]","[""4hop1__833841_378185_282674_759393::p11"", ""4hop1__833841_378185_282674_759393::p3""]",[],"[""4hop1__833841_378185_282674_759393::p11"", ""4hop1__833841_378185_282674_759393::p3""]",2,1,"[""4hop1__833841_378185_282674_759393::p11"", ""4hop1__833841_378185_282674_759393::p2"", ""4hop1__833841_378185_282674_759393::p9""]","[""4hop1__833841_378185_282674_759393::p3""]","[""support_retrieved_but_no_evidence_gain"", ""support_already_seen_before_followup"", ""verifier_failed_despite_support_context""]"
